463c959fd62b4d12	Boatyard is an exciting technology company on a mission to connect the world of boating through our award-winning mobile app and SaaS software.Boatyard is looking for an experienced, motivated and detail-oriented problem solver to join our Product Management team. Reporting to the Product Owner, the Product Manager oversees the development of Boatyard’s products and services from start to finish. The Product Manager will work closely with leadership, the business team, clients, and the product engineering team to identify and manage business requirements and turn those requirements into products and services that advance Boatyard’s core mission.ResponsibilitiesWork with stakeholders to define business requirements and customer pain points.Work with other Product leaders to develop Boatyard’s product roadmap.Write epics and user stories for the engineering, QA, and design teams to fully understand the scope of new features.Prioritize features and define requirements for successful delivery.Effectively communicate and collaborate with all groups in the organization over the entire product development lifecycle from requirements gathering to release and implementation.Monitor performance of your product(s) and measure impact of product enhancements; communicate impact clearly across the organization and use it to drive prioritization.Use Scrum or other Agile project management methodologies to scope project phases, define key workshop deliverables and activities.Participate in daily stand ups, demo days, customer discovery meetings and stakeholder meetings.Champion the adoption of agile best practices within Engineering, Product Management and Product Design and provide guidance to leadership.Keep internal project management tools accurate and maintain appropriate project documentation.Proactively contributes to cross team collaboration and leads alignment of work with broader initiatives.Contributes to events (for example, workshops) to help others develop functional knowledge and acumen, both within and across teams.RequirementsBachelor's Degree4+ years of Product Management/Owner experience2+ years of startup experienceExperience overseeing roadmap strategy and definitionExperience with feature delivery and stakeholder managementExperience with MVP delivery and iteration frameworkExperience contributing to engineering discussions around technology decisions and strategy related to a productExperience in using data and metrics to define business strategy and gain executive support for new visions.Superior verbal/written communication and data presentation skills, proven ability to effectively communicate with both business and technical teams.Experience working with JIRA and Confluence.Marine industry experience a plus.Why Boatyard?You would be joining a team that believes our work is a craft, and we take great pride in what we do.We are a technology devision of a public company, combining the culture of a startup with the security of a corporation.Great benefitsOpportunities for growthJob Type: Full-timePay: $110,000.00 - $140,000.00 per yearBenefits:401(k)401(k) matchingDental insuranceHealth insurancePaid time offVision insuranceExperience level:4 yearsSchedule:Monday to FridayExperience:Agile: 4 years (Preferred)Product management: 4 years (Required)Work Location: Remote	['401(k)', '401(k) matching', 'Dental insurance', 'Health insurance', 'Paid time off', 'Vision insurance']
eeb9dd68ca7f9cda	Boatyard is an exciting technology company on a mission to connect the world of boating through our award-winning mobile app and SaaS software.Boatyard is looking for an experienced, motivated and detail-oriented problem solver to join our Product Management team. Reporting to the Senior Product Leader, the Product Manager oversees the development of Boatyard’s products and services from start to finish. The Product Manager will work closely with leadership, the business team, clients, and the product engineering team to identify and manage business requirements and turn those requirements into products and services that advance Boatyard’s core mission.ResponsibilitiesWork with stakeholders to define business requirements and customer pain points.Work with other Product leaders to develop Boatyard’s product roadmap.Write epics and user stories for the engineering, QA, and design teams to fully understand the scope of new features.Prioritize features and define requirements for successful delivery.Effectively communicate and collaborate with all groups in the organization over the entire product development lifecycle from requirements gathering to release and implementation.Monitor performance of your product(s) and measure impact of product enhancements; communicate impact clearly across the organization and use it to drive prioritization.Use Scrum or other Agile project management methodologies to scope project phases, define key workshop deliverables and activities.Participate in daily stand ups, demo days, customer discovery meetings and stakeholder meetings.Champion the adoption of agile best practices within Engineering, Product Management and Product Design and provide guidance to leadership.Keep internal project management tools accurate and maintain appropriate project documentation.Proactively contributes to cross team collaboration and leads alignment of work with broader initiatives.Contributes to events (for example, workshops) to help others develop functional knowledge and acumen, both within and across teams.RequirementsBachelor's Degree4+ years of Product Management/Owner experience2+ years of startup experienceExperience overseeing roadmap strategy and definitionExperience with feature delivery and stakeholder managementExperience with MVP delivery and iteration frameworkExperience contributing to engineering discussions around technology decisions and strategy related to a productExperience in using data and metrics to define business strategy and gain executive support for new visions.Superior verbal/written communication and data presentation skills, proven ability to effectively communicate with both business and technical teams.Experience working with JIRA and Confluence.Marine industry experience a plus.Why Boatyard?You would be joining a team that believes our work is a craft, and we take great pride in what we do.We are a technology devision of a public company, combining the culture of a startup with the security of a corporation.Great benefitsOpportunities for growthJob Type: Full-timePay: $100,000.00 - $120,000.00 per yearBenefits:401(k)401(k) matchingDental insuranceHealth insurancePaid time offVision insuranceExperience level:4 yearsSchedule:Monday to FridayExperience:Agile: 4 years (Preferred)Product management: 4 years (Required)Work Location: Remote	['401(k)', '401(k) matching', 'Dental insurance', 'Health insurance', 'Paid time off', 'Vision insurance']
b8d4c007f857bfcd	Job Description Summary: Vivint is seeking a Principal Product Manager (Product Lead) for our Platforms team. In this role, you will be responsible for leading the scoping, development, and launch of our Smart Hub, Display & Sensor devices. This involves taking over product ownership for in-flight hardware & defining the strategic vision for future customer experiences in this space. This is the overall device leadership role for these products, including hardware and software product lifecycle ownership role. You will work with directly with Hardware engineering, embedded & mobile software, UX, program management, supply chain & quality teams. Additionally, you will work closely with every product team across Vivint in addition to our e-commerce, sales, and operations team to create impactful and engaging experiences across the entire customer journey for our customers. Partner closely with UX, and Engineering leads on the team to define and drive the product roadmap. You will be on the cutting edge, developing products that make the smart home even smarter. Others are just getting into the Internet of Things game. Vivint is applying years of experience in the home to create the world's best integrated Smart Home experience, including our new business areas of energy, insurance, and aging in place. Working with our organization will be rewarding, challenging, and most definitely not be just another job. Telecommuting may be permitted. When not telecommuting, this role reports to Vivint, Inc., 3401 Ashton Blvd., Lehi, UT 84043. Primary Responsibilities: Product Ownership: Vivint Panels product line (the central smart hub for the Vivint ecosystem & secondary displays) Security & Safety Sensors Line (10+ sensors and control devices used to support monitored security and life safety experiences) Primarily responsible for: Owning all parts of the product & customer experience – from vision & strategy to yearly roadmaps & executing. Understanding and communicating the problems of our users and customers Establish a strong balance between discovering new product opportunities and delivering world-class product experiences Defining 3–5-year product roadmaps & vision Defining requirements for a solution that is loved by our users and customers Working with the engineering team to execute on the vision Partner with the GTM team to prepare operations, marketing, sales, supply chain, and support product channels for launch Monitor product performance and proactively identify opportunities for product improvements Supporting product continuity, hardware revisions, and second-sourcing Day-to-Day Daily standups as Product owner for scrum teams Responsible for documenting and prioritizing all product requirements Weekly coordination (with engineering, UX, program management & supply) for in-flight hardware efforts and status of product in the field Regular monitoring of product performance in the field and executive readouts Regular shadowing of sales teams, technicians install teams, customer care, and monitoring centers Regular communication of roadmap and vision to senior product leadership Leading out on prioritization of product issues in the field related to your product ownership Required Skills: Establish a strong balance between discovering new product opportunities and delivering world-class product experiences Independent in setting a vision, roadmap, and making decisions along the way, yet deliberate in cascading decisions in all directions (peers, leaders, team members) Lead by influence; keep the team moving forward Inspire team and management to rally behind your vision Exceptional problem solving, analytical skills & making data-driven decisions Demonstrated ability to build financial models and robust business cases Demonstrated ability to multi-task and manage priorities, including multiple products Proven ability to work under pressure to meet deadlines Ability to communicate across levels of the organization and departments in writing, orally, and interpersonally Decisive, and able to eloquently defend your decisions Required Education/Experience: 6 years of relevant work experience as a product manager Demonstrated experience of shipping one or multiple customer experiences involving both hardware and software as a product manager Demonstrates deep commitment to solving customer problems and empathy for the consumer Well-versed in the technical aspects of building software & consumer electronics Extreme comfort in creating structure out of ambiguous problems and works well with others to support shared goals Ability to learn quickly Master’s degree in Computer Science, Engineering, Product Design, Business, or a related field preferred, but not required Learn about the Vivint Culture and why it’s a great place to grow your career! Here are some highlighted perks you should ask us about: Free daily lunch and drinks on-site Paid holidays and flexible paid time away Employee/Friends/Family Discounts Onsite health clinic, gym, gaming tables Medical/dental/vision/life coverage & 24/7 Medical Hotline 401(k) + Employer Match Employee Resource Groups WORKING CONDITIONS: This job operates in a professional office environment. This role routinely uses standard office equipment such as computers, phones, photocopiers, filing cabinets, and fax machines. SAFETY: Vivint enforces a safety culture whereby all employees have the responsibility for continuously developing and maintaining a safe working environment. Each new employee is responsible for completing all training requirements. Additionally, the employee must accept they have responsibility for maintaining the safety of themselves, their co-workers, and the public. Employees must adhere to all written and verbal instructions, promptly report and correct all hazards or unsafe conditions, question non-standard operations or unmitigated hazards, and provide feedback to management on all safety issues.	['401(k)', '401(k) matching', 'Dental insurance', 'Food provided', 'Gym membership', 'Health insurance', 'Life insurance']
e0561f87c56257b2	JOB DESCRIPTION: - The Product Information Management (PIM) Data Steward working cross functionally with portfolio management, marketing and IT, supporting US and Canada, while working with the global team, is responsible for creating and maintaining product data for the Product Information Management system. The PIM data will include essential product data, category classifications, technical specifications, marketing, sales and channel specific information. The PIM data steward will manage product data that will be used to support: websites, ecommerce platforms, customer data requirements and expansion of and customer digital platform. Candidates will have the ability to influence and coordinate activity with cross-functional teams and work collaboratively with all functions within the organization.Key Responsibilities Include:Product Information Management – Gather, analyze and maintain product data across various categories for manufactured products.Cross Functional Collaboration – Clearly communicate PIM process, needs and steps to ensure accurate product data for entry to PIM systemsData Analysis – Understand and demonstrate competency in the procedures and principles of product data management and integrity. Proficient at digesting and analyzing data and understanding the impact of the data and it uses, in various systems.New Product Launches – Support commercialization manager and portfolio manager on data requirements to meet customer launch deadlines.Collaboration – Proactive interaction with portfolio managers, commercialization manager, marketing and IT to ensure data is accurate and available on time.REQUIRMENTS:· The successful candidate is highly motivated, results and detail oriented. Candidate must understand and demonstrate competency in procedures and principles of data management. Excellent communication skills and the ability to work effectively, while prioritizing and executing tasks in a high-pressure environment. Candidate must have knowledge of business processes by functional area and business unit to ensure complete and accurate alignment of data domains.· Bachelor's Degree and/or 2 - 4 years equivalent combination of education and experience dealing with ERP systems, product data and knowledge of Information Product Maintenance Systems or relevant business experience.· The ideal candidate should have a fluent command of both English and French and/or French (Canadian – highly preferred) languages, as they will be interacting with partners from different countries.SUCCESS FACTORS:· Organizational Savvy: Excellent communicator and interacts well with all kinds of people; builds effective relationships with key internal customers and stakeholders; is respected among peers· Drive for Results/Timely Decision Making: Delivers on commitments-gets things done; executes effectively; completes tasks with high degree of quality & integrity; effectively manages multiple critical projects; able to overcome obstacles and resistance; consistently makes balanced & data-based decisions.DIMENSIONS:· Maintain product information system (PIM) for all manufactured products in USCA· Collaborate with marketing and portfolio managers to ensure data integrity· Provide data support from PIM for USCA systems to include Customer Digital Platform (CDP), Tech and others as launched.Job Type: ContractSalary: $24.00 - $30.00 per hourExperience level:2 yearsSchedule:Day shiftMonday to FridayExperience:Data analysis skills: 2 years (Preferred)Product information management: 2 years (Preferred)Language:English and French (Preferred)Work Location: In person	[]
21fb00c9b07e36fa	Standvast is a cutting edge supply chain technology and services company poised to transform the supply chain automation and 3PL industries. We are building a world class, remote-first software team to create Standvast products. Team Description Our engineering team is creating new systems all along the supply chain – inventory placement, inbound and outbound transportation management, order management, and warehouse management. TDD, devops, SOA, CI/CD, cloud-first are foundational assumptions. We move rapidly in a startup environment to provide new capabilities to both internal and external users. You will see your impact directly. Role Description Technical Product Managers are part of our tech team and own their product, whether it's WMS, OMS, or inventory management. TPMs are expected to have strategic product vision, own and drive their roadmap, and be a key part of day-to-day implementation choices. ResponsibilitiesBe passionate about jumping on strategic opportunities in the supply chain spaceWork closely with engineers, customers, customer success teams, and operations teams to understand opportunities and create innovative solutionsOwn and drive your product roadmap, enrolling others when necessaryUnderstand the market landscape and own your go-to-market strategies (e.g. phasing, pricing, legal)Manage priorities between new initiatives, enhancements, customer requests, and technical debtTravel to our warehouse sites at least 4 times a year to see the solution space first hand and assist with feature launches.Requirements3+ years of software product management experience in a "build" software engineering teamExperience delivering technology products/services in a high growth startup environmentSupply chain experience in at least one area (e.g. OMS, WMS, Procurement, Transportation) and a track record of delivering supply chain software solutionsStrong written and spoken communication skills – have the ability to influence others with your words.Experience with user-centered design and UXBS in Computer Science or related technical fieldExperience making compelling business cases with data and have testable data exploration skills BenefitsMedical insurance with 100% employer covered HRAEquity in a fast-growing companyDental and Vision insuranceShort and Long-Term Disability Insurance are 100% employer coveredBasic Life Insurance is 100% employer coveredAccident and Critical Illness InsuranceSupplemental Term Life Insurance401k with 5% company matchRobust Employee Assistance ProgramStandvast ValuesCare for Customer First - Our solutions start with and focus on our clients and their customers.Stay Humble and Work Hard – Our mission is to enable our clients' and teams' success - we must work tirelessly together to deliver our vision.Expect More – Trust, integrity, transparency, and great people - Setting the bar on the diverse quality of our team and services we provide to ensure we achieve something uniquely excellent.Relentlessly Improve, Don't Settle - Simplify and invent solutions in a culture of constant learning to fearlessly drive informed action that will make a difference.Be Accountable - Demonstrate mutual respect, share responsibility, and commit to success across our team, customers, and partners.Do good, Serve others – Our organization seeks to create greater good for those we serve.	['401(k)', '401(k) 5% Match', '401(k) matching', 'Dental insurance', 'Disability insurance', 'Employee assistance program', 'Health insurance']
b004d3c31ae96638	Who is Drive DeVilbiss… Drive DeVilbiss has become a leading manufacturer of medical products with a strong and consistent track record of growth achieved both organically and through acquisitions. We are proud of our high-quality, diverse product portfolio, channel footprint and global operating scale. Our products are sold into the homecare, long-term care, retail and e-commerce channels in more than 80 countries around the world. “Leading the World with Innovative Healthcare Solutions that Enhance Lives” Summary: As the Product Manager, you will lead the go-to-market for some of our key product categories. You’ll own the oversight and management of your category, from market research to analysis to messaging and campaign creation. Your initiative and desire to work in a fast-paced environment will be the key to success as this role is held by those who are self-starters that possess great personal leadership. Main Activities/Responsibilities: Product Lifecycle Management Understanding and managing the optimal portfolio of products, identifying gaps as well as constant cleansing via SKU rationalization to drive the greatest value at all times. Managing the ongoing pricing strategy and supporting the inventory investment plans New Product Development and Evaluation Managing the New Idea Funnel Identifying and evaluating new product and business ideas Creating the business plan and market strategy for the new product and executing the project from concept to launch Overall Category Oversight and Management Creating a 1 & 3+ year category strategy and execution for focused revenue growth Managing the calendar of growth activities throughout the plan year Conceive and create thought leadership and educational content to broaden the awareness and understanding of our product Initiate, manage, and optimize lead-gen activities including trade conferences, webcasts, email marketing, and SEM Improvement of margin metrics achieved via pricing actions and COG improvements Market Analysis and Reporting Keeping surveillance on internal and external category activities Competitive evaluation of market dynamics and planning Actively monitoring monthly, quarterly business rhythms and proactively executing optimization strategies Competencies: Strong business and financial acumen with ever growing curiosity. Excellent verbal & written communication skills with a drive for Operational Excellence Strong organizational skills & attention to detail and deadlines Must be Excel savvy and be able to utilize pivot tables, vlookups, charts, etc. Analyze large datasets on historical sales performance, gross margins to maximize profits and optimize pricing accuracy and efficiency Experience in designing and executing marketing and communications programs Strike the difficult but important balance between being creative and analytical “Can do” and “got it done” attitude Must be comfortable in a fast-paced environment with high degree of collaboration. Education and Experience: BA degree required, Marketing, Business, Engineering, Healthcare. Advanced Degree preferred. 5+ years experience with Brand/Category Management required. Medical device experience/Clinical Experience preferred. Portfolio Management across multiple categories preferred Proven track record of driving product innovation and success through a deep understanding of industry trends and customer needs Why Apply to Drive DeVilbiss… Amazing people, Competitive Benefits, Paid Time Off, 401(k) Savings Plan “Drive DeVilbiss is an Equal Opportunity Employer and provides equal employment opportunities to all employees and applicants for employment. Drive DeVilbiss strictly prohibits and does not tolerate discrimination against employees, applicants, or any other covered person because of race, color, religion, gender, sexual orientation, gender identity, pregnancy and/or parental status, national origin, age, disability status, protected veteran status, genetic information (including family medical history), or any other characteristic protected by federal, state, or local law. Drive DeVilbiss complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities.”	['401(k)', 'Paid time off']
f8dac4b4506a7f09	About the jobWe are looking for a Product Manager for our Electrical product lines to direct product development and ensure high return on investment. This person needs to have experience managing physical goods (not software). Ideally, this person is passionate about eCommerce and has experience in the electrical space either managing electrical products or electrical expertise by education or trade. You’ll translate ideas into strategy and reality; executing product development from start to finish. Excellent opportunity to develop defined processes, build and manage your own team paving the way for unlimited personal and professional growth. To succeed in this role, you should be a perceptive and creative leader, and a reliable problem-solver. If you’re confident, intelligent, driven and love to build things and have fun, we'd love to connect with you.Preference will be given to candidates who are local to the Bay Area and able to commute to our office in San Leandro, CA 3x/week.MUST HAVE EXPERIENCE WITH ANY OF THE FOLLOWING: Amazon, Big Box Retailers or Electrical Distribution.ResponsibilitiesDevelop and implement product strategies consistent with company visionCollect and analyze feedback from customers, stakeholders and other teams to shape requirements, features and end productsWork with management to create product plans and road mapsEnsure products and releases are launched correctly and on scheduleMake creative recommendations to expand product base and visionSuggest ways to improve processes, product improvements and team improvementsSkillsProven experience as a Product Manager managing physical goods (not software), Project Manager or similar role. OR, proven experience successfully growing revenue for a portfolio of products on AmazonExperience in product life-cycle managementBackground in the electrical field (electrician, Electrical engineer, etc.) and/or eCommerceOrganizational and leadership abilitiesExcellent communication skillsProblem-solving aptitudeCreative thinking skillsAnalytical mind with financial analysis aptitude*Exact compensation may vary based on skills, experience, and location.Job Type: Full-timePay: $65,000.00 - $85,000.00 per yearBenefits:401(k)401(k) matchingDental insuranceHealth insuranceHealth savings accountLife insurancePaid time offVision insuranceExperience level:2 yearsSchedule:8 hour shiftMonday to FridayExperience:Product Manager managing physical goods (not software): 1 year (Required)Electrician/electrical engineer and/or eCommerce: 2 years (Required)Amazon, Big Box retailers or electrical distribution: 2 years (Required)Work Location: Hybrid remote in San Leandro, CA 94577	['401(k)', '401(k) matching', 'Dental insurance', 'Health insurance', 'Health savings account', 'Life insurance', 'Paid time off']
9566b469ada95bcb	This position will manage the technical functions of our products and solutions business unit. This role will involve strategic decision-making, defining the product vision, gathering requirements, and prioritizing features based on stakeholder needs. The Technical Product Manager position involves overseeing the development and improvement of technical products that support user needs. The Technical Product Manager will take ownership of sprints, assess and document business requirements, and contribute to strategic initiatives. This position will also be responsible for aligning engineering teams to achieve product goals. The position requires strong technical skills, including expertise in product roadmap development, agile methodology, prototyping, A/B testing, data analysis, coding, and technical writing. The position also involves collaborating with cross-functional teams, driving product innovation, and ensuring the successful delivery of products.  Essential Functions To perform this job successfully, an individual must be able to perform each essential duty and responsibility satisfactorily. Reasonable accommodation may be made to enable an individual with disabilities to perform the essential functions. Other duties may be assigned to meet business needs. Manage the development and improvement of technical products that support user needs.Align engineering teams to achieve product goals.Leverage strong technical skills, including expertise in agile methodology, prototyping, A/B testing, data analysis, coding, and technical writing.Collaborate with cross-functional teams, driving product innovation, and ensuring the successful delivery of products.Administer the development and management of the product roadmap, aligning it with business objectives and stakeholder needs.Collaborate with development vendors and the CSBS product team to optimize the solution design process.Work closely with the Product Operations and Business Services teams to manage stakeholder engagement and policy management.Serve as an ambassador for the product function within the organization, advocating for not only effective but best in class product development practices.Manage the product team, providing oversight, guidance, and coaching for product development, refinement and execution.Help develop the product team's technical acumen and capabilities through training, mentoring and knowledge sharing.Help team members and the organization understand the technical aspects of the product development process via communication that a non-technical audience will understand. Minimum Qualifications To perform this job successfully, an individual should possess the knowledge, skills, and abilities listed and meet the amount of education, training and/or work experience required.  Education and Experience Bachelor’s degree in Information Technology, Computer Science, Software Development, Engineering or equivalent experience. 5-7 years of relevant business, technology and product (technical product a plus) management experience; software architecture or engineering experience is a plus.At least 2 years’ experience in supervising a product management or business analyst team.A proven background in building and managing product roadmaps and experience managing cross-functional teams.Specialized certifications in business analysis, software testing (ISTQB certification) or project management (PMP certification) is strongly preferred.Experience in the Financial Services, Regulatory or Federal Government industries is a plus. Knowledge, Skills and Abilities Strong understanding of software development methodologies, and technical requirements involved in product lifecycle management. Familiar with hosting environments, open and closed source libraries, and frameworks.Solid understanding of the theory and practical application of software development methodologies.Well-versed in Agile methodologies and practices.Strong risk analysis that results in proactive solutions and risk-management measures.Possesses a goal-oriented and metrics-driven mindset.Excellent communication and presentation skills, with the ability to explain technical concepts to non-technical stakeholders effectively.Ability to work collaboratively with cross-functional team members and senior leadership, adapting communication to various levels of technical expertise.Encourages and practices critical thinking.Is self-reflective and empathetic.Recognizes the influence of workplace relationships on outcomes and results.Maintains a respectful and accepting approach to others.Collaboratively and creatively supports the work efforts of colleagues at all levels and in all areas of the organization.Exhibits work behaviors consistent with organization’s core values. Requirements Due to the nature of CSBS’s business in support of state financial services supervision, all CSBS employees have the potential of interacting with confidential information related to the supervision of financial services companies (“Confidential Supervisory Information”). As a result, in addition to general business conflicts of interest, all CSBS employees are expected to disclose conflicts of interest in financial services companies on at least an annual basis and to proactively avoid such conflicts.Protect the confidentiality, integrity, and availability of CSBS information and information systems in accordance with CSBS policies and procedures. Requirements Must be eligible to obtain or currently possess a U.S. Government clearance at the Public Trust Moderate (NACI) level or higher.Must be a United States citizen or a Legal Permanent Resident (LPR) with at least three (3) years consecutive residence in the United States as indicated on the United States Citizenship and Immigration Services (USCIS) LPR issued card. Values Instilled Behaviors for Excellence (VIBEs)  Member/ Customer Service Capability to build and value relationshipsAbility to prioritize workAdvocate and advance member's goals Teamwork Ability to give credit to othersHave a “pitch in” attitudeLearns from successes and setbacks Respect/Trust Listens and learns from othersSpeaks the truth even when uncomfortableAbility to honor the expertise of others Collaboration Recognizes the contributions of othersAbility to consult and communicate effectivelyDesires to make others successful Ownership/Engagement Ability to persevere through adversityWillingness to experiment and take risksPlans ahead and is a forward-thinking individual People Managers  Core Leadership Competencies  Achievement Oriented Thinking Has tough conversations and gives feedback to staffEmpowers othersRemains calm under pressure even when presented with unpredictable situations Change Management Communicates consistently and effectively with direct reports about the need for, vision for and impact of changeDemonstrates a strong advocacy for changeActively coaches and manages team through the changeEffectively identifies, manages and mitigates resistance across their team(s)Serves as a liaison to project teams and sponsors by providing two-way feedback Emotional Intelligence (Self-Awareness) Manages own emotions productively to stay in roleHandles emotionally charged situations productively and with empathyAsks for and openly accepts feedback; looks for opportunities to growConducts conversations courageously - hitting difficult issues head-on with an eye on maintaining relationships Working Conditions  Office work environment.	[]
9feebdccd2520d6c	Product Manager, AS YOU ARE Location: San Antonio TX or Syracuse NY Reports To: Chief Technology Officer COMPANY   As You Are is an exciting new company whose mission is to establish a world-class virtual clinic that dramatically increases access to early neurodevelopmental diagnostic services and care coordination. Through telemedicine, our team of pediatricians specialized in autism diagnostic evaluations will    increase community access to expert opinion for caregivers searching for answers about their child’s  social development or for primary care physicians who understand the importance of early ASD diagnosis, but are not equipped to diagnose ASD in the primary care setting. JOB SCOPE   The product manager will oversee new development and optimization of the technology underlying the AYA virtual clinic.    Responsibilities include but are not limited to:  Stakeholder Communication: Engage with stakeholders, providing them with product updates, addressing concerns, and gathering insights to inform product decisions.    Roadmap Planning: Update and communicate the product roadmap, balancing long-term vision with short-term objectives.    Prioritization & Backlog Management: Prioritize features, enhancements, and bug fixes based on business value, user feedback, and technical feasibility. Work closely with the technology development project manager to keep the product backlog organized and up-to-date.    Requirement Documentation: Write and clarify product requirements, user stories, and acceptance criteria for the development team.    Collaboration: Work closely with cross-functional teams, including marketing and technology to ensure everyone is aligned with the product vision and goals. Provide technical marketing content, product positioning, and value propositions to cross-functional teams.    User Feedback & Research: Track both internal and external user satisfaction by collecting, analyzing, and incorporating feedback from users to help drive strategic alignment around the product cross-functionally. This can include assessing tickets from the patient support team and conducting user interviews with external and internal clinicians.    Review & QA: Participate in product reviews, demos, and quality assurance checks to ensure the final product meets the intended criteria.    Market & Competitive Analysis: Stay updated with market trends, competitors, and emerging technologies to ensure the product remains competitive and relevant. Demonstrate business operation excellence in forecasting, planning, pricing, and ensuring high level product quality.    Metrics & Analysis: Monitor key product metrics to gauge product performance and make informed decisions. This might involve using tools like Google Analytics, Quicksight etc.    Continuous Learning: Stay updated with the latest methodologies, tools, and technologies in the product management domain. Participate in workshops, webinars, and conferences.    Problem Solving: Tackle unexpected challenges that arise during the product development cycle, making decisions to keep the projects on track.    Launch Planning: Lead new product and application development and coordinate with marketing and support teams to execute successful product launches.    KNOWLEDGE, SKILLS AND ABILITIESSelf-driven and work well in a highly collaborative team environment.Demonstrated experience managing multiple concurrent responsibilities and ability to adapt to rapid changes and a dynamic environment within a growing business.Excellent communication, presentation, and time management skills.Must have a proven track record in bringing relevant products to the market. WORK ENVIRONMENTS AND HAZARDS   This position requires sitting for extended amounts of time with a majority of the tasks requiring typing at a computer station.  PHYSICAL DEMANDS This position is mainly a stationary position involving sitting most of the time but may involve walking or standing for brief periods of time. May require lifting up to 20 pounds. QUALIFICATIONSMust have BA, BS or MS degree in, business   management, healthcare, software development or related field. Leadership experience with the ability to drive results across a diverse set of functional groups.Understanding or experience in the medical industry, specifically pediatrics or psychiatry is   highly desirable. 3-5 years of product management experience in healthcare preferred biopharmaceutical, medical device industry or closely related fields preferred.Strong interpersonal skills and effective verbal and written communication skills.Travel up to 15% of the time.Experience or familiarity with ASD diagnostics processes is a plus. As You Are is managed by Quadrant Virtual Care Management LLC, a subsidiary of Quadrant Biosciences Inc. As You Are provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to to race, color, creed, religion, national origin, ancestry, citizenship status, age, sex or gender (including pregnancy, childbirth and pregnancy-related conditions), gender identity or expression (including transgender status), sexual orientation, marital status, military service and veteran status, physical or mental disability, genetic information, citizenship, immigration status, or any other characteristic protected by applicable federal, state or local laws and ordinances. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.	[]
5e0463549e136a5e	Job Title: Product Information SpecialistLocation: Cranberry Township, PA USA 16066 (Hybrid)Duration: 12 Month contract (Potential Temp to Perm)Payrate: $25/hr. - $30/hr. (Depending on Experience)Shift: 1st Shift (M-F; 8AM-5PM)Job Function:The Product Information Management (PIM) Data Steward working cross functionally with portfolio management, marketing, and IT, supporting US and Canada, while working with the global team, is responsible for creating and maintaining product data for the Product Information Management system.The PIM data will include essential product data, category classifications, technical specifications, marketing, sales, and channel specific information.The PIM data steward will manage product data that will be used to support websites, ecommerce platforms, customer data requirements and expansion customer digital platform.Candidates will have the ability to influence and coordinate activity with cross-functional teams and work collaboratively with all functions within the organization.Key Responsibilities Include:Product Information Management – Gather, analyze, and maintain product data across various categories for manufactured products.Cross Functional Collaboration – Clearly communicate PIM process, needs and steps to ensure accurate product data for entry to PIM systems.Data Analysis – Understand and demonstrate competency in the procedures and principles of product data management and integrity. Proficient at digesting and analyzing data and understanding the impact of the data and it uses, in various systems.New Product Launches – Support commercialization manager and portfolio manager on data requirements to meet customer launch deadlines.Collaboration – Proactive interaction with portfolio managers, commercialization manager, marketing, and IT to ensure data is accurate and available on time.Requirements:The successful candidate is highly motivated, results and detail oriented.Candidate must understand and demonstrate competency in procedures and principles of data management.Excellent communication skills and the ability to work effectively, while prioritizing and executing tasks in a high-pressure environment.Candidate must have knowledge of business processes by functional area and business unit to ensure complete and accurate alignment of data domains.Qualification:Bachelor's Degree and/or 2 - 4 years equivalent combination of education and experience dealing with ERP systems, product data and knowledge of Informatica Product Maintenance Systems or relevant business experience.The ideal candidate should have a fluent command of both English and French and/or French (Canadian – highly preferred) languages, as they will be interacting with partners from different countries.#PIM #productinformation #productlaunch #dataanalysis #productdata #datastewardJob Type: Full-timeSalary: $25.00 - $30.00 per hourSchedule:Day shiftMonday to FridayExperience:Product management: 2 years (Preferred)ERP systems: 2 years (Preferred)Informatica: 2 years (Preferred)Work Location: In person	[]
