51f28a524dde8de6	Remote Technology, Inc.	Data Analyst	Remote	DA	MID_LEVEL	NA
b40dbbae2ae5a5e6	MVP Health Care	Professional, Data Analyst	Remote	DA	MID_LEVEL	$44,850 - $81,717 a year
b0d35a531462eea7	University of Utah	Data Analyst	Salt Lake City, UT 84112 (East Bench area)	DA	MID_LEVEL	$20 an hour
b9e08d379e694918	BetterWorks	Data Analyst - GTM	Remote	DA	MID_LEVEL	Estimated $64.5K - $81.6K a year
7636addc0b829ca4	Centene	Data Analyst III	Remote in Florida	DA	MID_LEVEL	Estimated $78.5K - $99.4K a year
e4e25130f3d7493a	International SOS	Data Analyst	United States	DA	MID_LEVEL	Estimated $79.5K - $101K a year
7befb7387514546c	Bank OZK	Fraud Analyst	Clearwater, FL	DA	MID_LEVEL	Estimated $61.2K - $77.5K a year
ddc2983d9feea016	BCG	Data Quality Analyst	Tampa, FL	DA	MID_LEVEL	$110,000 a year
5a5c96ad835905c8	Vibrant Emotional Health	Data Security Analyst II	Remote	DA	MID_LEVEL	$80,000 - $92,000 a year
1dac16eb849e4568	Coherent Corp.	Benefits Analyst - Open to Remote	Remote in Warrendale, PA 15086	DA	MID_LEVEL	Estimated $70.5K - $89.2K a year
a98a9d3165f9b1dd	Achievement House Cyber Charter School	Data Visualization Analyst	Exton, PA 19341	DA	MID_LEVEL	$50,000 a year
7486746175e9d684	Ortho Molecular Products	Data Analyst I	Stevens Point, WI 54482	DA	MID_LEVEL	Estimated $53.2K - $67.4K a year
99c38a5f440a0586	UnitedHealthcare	Data Analyst - Remote	Remote in Minnetonka, MN 55345	DA	MID_LEVEL	$67,800 - $133,100 a year
33f27373238476a6	Merced County, CA	Management Analyst II/III	Merced, CA 95340	DA	MID_LEVEL	$74,110.40 - $110,656.00 a year
ce7c17843a67a9fb	BS&A	Project Management Data Analyst (PMA)	Remote	DA	MID_LEVEL	Estimated $66.6K - $84.4K a year
5d60429561718e60	Stantec	Data Analyst	Denver, CO	DA	MID_LEVEL	$40.82 an hour
762d76eba88726af	Constellis	Radar Data Intel Analyst	Key West, FL 33040	DA	MID_LEVEL	Estimated $68.2K - $86.3K a year
a6fee386c9a09275	Bank of America	Data Management Analyst	Addison, TX 75001	DA	MID_LEVEL	Estimated $79.2K - $100K a year
f6b8d57248a09ebe	Morton College	Data and Research Analyst	Cicero, IL 60804	DA	MID_LEVEL	$55,000 - $68,000 a year
2772350eee8f0528	VERICOR	Master Data Analyst	Greer, SC	DA	MID_LEVEL	Estimated $81.6K - $103K a year
649e69a01e0a53d0	JMP	Associate Data Visualization Analyst	Cary, NC 27513	DA	MID_LEVEL	Estimated $63.1K - $79.9K a year
549a0b84765bce4f	UCare	IT Business Analyst	Minneapolis, MN 55413 (Southeast Como area)	DA	MID_LEVEL	Estimated $85.7K - $108K a year
4bbbcf1c1223b4f9	SAS	Associate Data Visualization Analyst	Cary, NC 27513	DA	MID_LEVEL	Estimated $67.6K - $85.6K a year
952d9453dd6cc746	Millennium Corporation	Data Analyst - Cyber	Huntsville, AL 35805	DA	MID_LEVEL	Estimated $62.8K - $79.5K a year
f8e4affde9dc7990	Turner & Townsend	Business Intelligence Data Analyst	San Francisco, CA	DA	MID_LEVEL	Estimated $117K - $148K a year
d24674d942df57a9	BJ Energy Solutions, LLC	Master Data Analyst	Hybrid remote in Greer, SC 29650	DA	MID_LEVEL	Estimated $76.6K - $97K a year
054d597238c4866d	Wisdom InfoTech.	Content DATA Reporting & QA Analyst	Dallas, TX	DA	MID_LEVEL	$40 - $50 an hour
34524c286eda8c20	St Croix Health	Data Analyst	Saint Croix Falls, WI 54024	DA	MID_LEVEL	Estimated $51.6K - $65.3K a year
e66efd95cee1fa56	Infotree Global Solutions	Market Insights Analyst	Remote	DA	MID_LEVEL	$35 - $44 an hour
0419fc988c436418	Alphanumeric Systems Inc	Field Service Business Analyst	Orlando, FL	DA	MID_LEVEL	Estimated $79.1K - $100K a year
20636c76e11c3ad3	Project Solutions Inc.	Industrial Engineer Data Analyst	Rapid City, SD 57701	DA	MID_LEVEL	Estimated $73.3K - $92.8K a year
c8fc61eaee002dbb	L.A. Care Health Plan	Clinical Data Analyst III	Los Angeles, CA 90017 (Westlake area)	DA	MID_LEVEL	$88,854 a year
ab4cee9385bed00d	Boulder County, CO	Community Support Business Analyst	Hybrid remote in Boulder County, CO	DA	MID_LEVEL	$77,616 - $111,744 a year
7b53aa6107974fd9	Noblis	Data Visualization Specialist	Baltimore, MD	DA	MID_LEVEL	$90,300 a year
f36ac84f8488b594	Raymond James Financial	Senior Sales Data Analyst - RJIM	Saint Petersburg, FL 33716 (Carillon area)	DA	MID_LEVEL	Estimated $88.8K - $112K a year
061ead985f90e08f	State of Idaho	Research Analyst, Principal – District 1 Lab	Coeur d'Alene, ID	DA	MID_LEVEL	$37 an hour
b6932f120d36af4e	Chime	Sr. Data Analyst, Funding	San Francisco, CA 94108 (Financial District/South Beach area)	DA	MID_LEVEL	Estimated $116K - $147K a year
1f4743daebeb8f0e	PCMI LLC	Technical Business Analyst	Park Ridge, IL 60068	DA	MID_LEVEL	Estimated $87.2K - $110K a year
a99e81b43d8db05d	Zenius Corporation	IT Senior Business Analyst	Remote in Woodlawn, MD	DA	MID_LEVEL	$120,008.41 - $140,601.53 a year
94a10e0b2718cbed	Revenue Management Solutions Llc	Business Analyst	Oklahoma City, OK 73120	DA	MID_LEVEL	Estimated $67.4K - $85.4K a year
d28d842f50da59fa	ITT, Inc.	Strategic Planning Analyst	Seneca Falls, NY 13148	DA	MID_LEVEL	$94,000 - $140,600 a year
f34ca9d3abe0e2ee	Maricopa County, AZ	Management Analyst	Phoenix, AZ 85003 (Central City area)	DA	MID_LEVEL	$55,016 - $98,500 a year
14205093e7024af3	Molecular Pathology Laboratory Network, Inc.	Flow Cytometry Analyst - On site or Remote	Remote	DA	MID_LEVEL	$32 - $42 an hour
bd4c8e4be998dd97	Leidos	Voice and Data Communications Analyst	Arlington, VA 22201	DA	MID_LEVEL	$66,300 - $119,850 a year
356fd099b675b48e	DHL	Business Data Analyst II	Westerville, OH 43082	DA	MID_LEVEL	Estimated $56.7K - $71.8K a year
bb39b234c18559c6	QinetiQ US	Data Analyst	Washington, DC	DA	MID_LEVEL	Estimated $97.4K - $123K a year
39bed25e7d032571	MVP Health Care	Professional, Data Analyst	Remote in Schenectady, NY 12305	DA	MID_LEVEL	$44,850 - $81,717 a year
6c8467ca21eaab3d	Capgemini	Data Analyst SAP ECC to S/4 Migration	Sunnyvale, CA	DA	MID_LEVEL	Estimated $89.1K - $113K a year
479e7e72ca03e221	IFC Systems Corporation	Business Analyst	Washington, DC	DA	MID_LEVEL	Estimated $69K - $87.3K a year
b931cd22fa7db3b1	MVP Health Care	Professional, Data Analyst	Remote in Rochester, NY 14604	DA	MID_LEVEL	$44,850 - $81,717 a year
e05a3c1f6f068f87	84 Lumber Company	IT Security Analyst	Eighty Four, PA 15330	DA	MID_LEVEL	Estimated $64.2K - $81.3K a year
cd951816636e49e5	Southern Glazer’s Wine and Spirits	Transatlantic, Business Intelligence Analyst	Phoenix, AZ	DA	MID_LEVEL	Estimated $60.5K - $76.6K a year
e93f567c1ea2da2e	Groundswell	IT Business Analyst	Maryland	DA	MID_LEVEL	Estimated $74.4K - $94.2K a year
c7253e913efdeb70	Windstream Communications	Analyst I-Field Operations	Concord, NC	DA	MID_LEVEL	NA
edb1416052af9322	Blue Sky Innovative Solutions	Business Analyst	Washington, DC 20036 (Downtown area)	DA	MID_LEVEL	Estimated $54K - $68.4K a year
193a8801bbb5f2ae	BTI Solutions	Senior Data Analyst / Plano, TX / Business / DIR-TCA001	Hybrid remote in Plano, TX	DA	MID_LEVEL	Estimated $99.3K - $126K a year
bccc416fb925a317	MVP Health Care	Professional, Data Analyst	Remote in Tarrytown, NY 10591	DA	MID_LEVEL	$44,850 - $81,717 a year
e5657632d412847d	Harvard University	Business and Research Analyst	Hybrid remote in Cambridge, MA	DA	MID_LEVEL	NA
6ecc7a7aa00c7ca2	Outdoor Cap Company, Inc	Business Analyst	Bentonville, AR 72712	DA	MID_LEVEL	NA
29b23e2e976a5937	Arizona State University	Business Analyst	Tempe, AZ	DA	MID_LEVEL	$54,375 - $70,000 a year
9b38c5af43045668	RELQ TECHNOLOGIES	Business Process Analyst (onsite)	Golden, CO 80401	DA	MID_LEVEL	$100,000 - $120,000 a year
